,actual_importance,null_importance_0,null_importance_1,null_importance_2,null_importance_3,null_importance_4,null_mean,score_rank
022b4259,78.74708370367685,0.0,0.0,1.5224250157674153,0.0,3.4683334032694497,0.9981516838073731,341.0
overall_sum_804ee27f,78.72716746727626,1.2846416632334392,0.0,6.412524859110515,0.0,3.2461750507354736,2.1886683146158856,521.0
2040,78.64601395527522,0.0,0.0,0.0,0.0,0.0,0.0,167.0
49ed92e9,78.41984417041142,0.0,0.0,0.0,1.5794666608174641,4.079524914423624,1.1317983150482176,364.0
795e4a37,78.00259013970692,0.0,0.0,1.1404500007629395,1.472274939219157,4.882199923197428,1.4989849726359048,429.0
sum_num_miss28520915,77.52353910605113,1.3268333276112874,0.0,1.2789250214894612,0.0,0.0,0.5211516698201497,275.0
Flower Waterer (Activity)_4022,77.42964506149292,0.0,0.0,0.0,1.7024167378743489,1.3228583335876465,0.605055014292399,282.0
overall_sum_4a09ace1,76.93604693810144,2.5856000582377114,0.0,1.37595001856486,2.3272666931152344,4.75819993019104,2.209403340021769,534.0
Air Show_3010,76.60219186544418,1.1363249619801838,0.0,0.0,0.0,5.508974949518839,1.3290599822998046,418.0
1c178d24,76.1536476612091,1.316950003306071,0.0,0.0,0.0,0.0,0.2633900006612142,228.0
37937459,76.0342932343483,0.0,0.0,1.4104916254679363,0.0,0.0,0.28209832509358723,231.0
Bubble Bath,75.42227246363957,0.0,0.0,2.938816706339518,0.0,2.5925166606903076,1.106266673405965,377.0
5d042115,75.14954992135365,1.4236000378926594,0.0,0.0,1.3588166236877441,3.8906000455220537,1.3346033414204914,424.0
4110,75.09533578157425,0.0,0.0,0.0,0.0,1.4526832898457844,0.2905366579691569,237.0
Honey Cake,75.06579619646072,1.5512417157491047,0.0,1.4516000747680664,0.0,8.10848339398702,2.2222650369008385,546.0
Chicken Balancer (Activity)_4035,74.58651677767436,1.255008300145467,1.8008500734965007,0.0,1.7091333071390789,4.987616697947184,1.9505216757456458,507.0
a5be6304,74.06917587916057,0.0,0.0,0.0,0.0,0.0,0.0,181.0
Egg Dropper (Activity),73.52076009909312,5.490508238474528,1.4892582893371582,4.424158255259196,1.556791623433431,7.758066654205323,4.143756612141927,693.0
4ef8cdd3,72.76076453924179,0.0,0.0,1.3706332842508953,1.5691417058308919,2.9885332584381104,1.1856616497039796,413.0
last_5_sum_num_miss08fd73f3,72.52866743008296,0.0,0.0,14.935916662216187,0.0,8.28296677271525,4.643776686986287,718.0
Chest Sorter (Assessment)_4070,72.30668230851491,1.5882166226704915,0.0,2.8866582711537676,3.092958291371663,3.8622583548227944,2.2860183080037433,568.0
7ec0c298,72.22784090042114,0.0,0.0,0.0,3.334558327992757,3.5013834635416665,1.3671883583068847,436.0
5f0eb72c,72.20151728391647,3.7381165822347002,0.0,1.5043749809265137,0.0,1.6513582865397136,1.3787699699401856,439.0
6d90d394,71.98409471909206,1.6541500091552734,0.0,3.1011667251586914,0.0,0.0,0.9510633468627929,361.0
Chest Sorter (Assessment)_3020,71.888270397981,0.0,0.0,0.0,1.7892084121704102,1.4360334078470867,0.6450483640034994,312.0
Fireworks (Activity)_4090,71.8484134276708,1.302791674931844,0.0,0.0,0.0,1.5376750628153484,0.5680933475494385,295.0
Bottle Filler (Activity)_2030,71.79163461923599,0.0,0.0,0.0,0.0,3.1895999113718667,0.6379199822743733,311.0
mean_num_missf6947f54,71.5120150645574,4.868433237075806,0.0,7.4860250155131025,2.4712416330973306,1.3737084070841472,3.239881658554077,642.0
Bottle Filler (Activity)_2020,70.9481126666069,0.0,0.0,0.0,1.5997832616170247,1.8391833305358887,0.6877933184305827,326.0
4901243f,70.91654127836227,0.0,0.0,0.0,0.0,0.0,0.0,190.0
4095,70.88718384504318,0.0,1.4080166816711426,1.4181167284647624,1.4393083254496257,20.81334177652995,5.015756702423095,745.0
28f975ea,70.44469432036081,0.0,0.0,0.0,1.2194000085194905,4.541258335113525,1.1521316687266032,421.0
9d4e7b25,70.2725217739741,0.0,4.391208251317342,1.4948749542236328,1.6737666130065918,1.5803333918253581,1.828036642074585,517.0
19967db1,70.040240863959,1.316266695658366,0.0,0.0,8.656483332316082,0.0,1.9945500055948895,545.0
4a4c3d21,69.74111340443294,0.0,4.0521667798360195,5.007166703542073,0.0,1.2988083362579346,2.0716283639272057,558.0
Crystal Caves - Level 1_2000,69.40240573883057,0.0,0.0,1.2933917045593262,0.0,0.0,0.25867834091186526,251.0
d122731b,69.35231256484985,0.0,0.0,0.0,0.0,1.4185582796732585,0.2837116559346517,254.0
mean1_round_Happy Camel_max,68.97322988510132,0.0,0.0,5.340716679890951,0.0,7.461241563161215,2.560391648610433,606.0
1375ccb7,68.92768706878027,0.0,0.0,0.0,2.1025999387105307,1.6824499766031902,0.7570099830627441,342.0
Scrub-A-Dub_3110,68.1983307202657,0.0,0.0,0.0,0.0,1.3420583407084148,0.26841166814168294,257.0
2dcad279,67.76585110028584,0.0,0.0,0.0,0.0,4.269741614659628,0.8539483229319256,367.0
Bottle Filler (Activity),67.74375653266907,0.0,0.0,0.0,1.3743249575297039,1.4166083335876465,0.5581866582234701,315.0
Bird Measurer (Assessment)_4040,67.63548668225606,0.0,0.0,2.8217250506083174,3.866075038909912,17.38301674524943,4.814163366953532,750.0
Bottle Filler (Activity)_4070,67.63480840126672,3.0688000520070395,0.0,0.0,3.849083423614502,1.1999833583831787,1.6235733668009442,498.0
a16a373e,67.17317670583725,1.3607916831970215,0.0,1.4192333221435547,8.284316698710125,1.3664250373840332,2.4861533482869467,607.0
Mushroom Sorter (Assessment)_4040,66.64710096518199,0.0,0.0,2.389291604359945,3.143641630808512,3.538216749827067,1.8142299969991047,542.0
Bird Measurer (Assessment)_4020,66.58262685934702,0.0,0.0,2.159841696421305,0.0,0.0,0.43196833928426104,292.0
15eb4a7d,66.276331782341,0.0,0.0,0.0,0.0,4.379425048828125,0.875885009765625,383.0
28a4eb9a,66.13180840015411,1.6401832898457844,0.0,1.3039999802907307,0.0,2.847966591517131,1.1584299723307292,432.0
5154fc30,66.03385066986084,0.0,0.0,0.0,0.0,0.0,0.0,209.0
overall_sum_d88ca108,65.22350811958313,1.7358415921529133,0.0,3.242966651916504,0.0,3.252841631571452,1.646329975128174,522.0
4230,65.15010746320088,1.3142499923706055,0.0,1.1309083302815754,3.167841672897339,5.874216636021932,2.29744332631429,598.0
2060,65.05291626850763,0.0,1.3461167017618816,3.058958371480306,0.0,2.9884416262308755,1.4787033398946126,495.0
Chow Time_4030,64.8729198773702,0.0,0.0,0.0,2.236983299255371,2.527266661326091,0.9528499921162924,414.0
Mushroom Sorter (Assessment)_3010,64.70255156358084,0.0,0.0,0.0,0.0,1.34089994430542,0.26817998886108396,274.0
Scrub-A-Dub_3010,64.69971164067586,0.0,0.0,0.0,0.0,0.0,0.0,212.0
763fc34e,64.69879653056462,0.0,4.469499985376994,1.6176083882649739,0.0,8.9278085231781,3.0029833793640135,658.0
828e68f9,64.60855742295584,0.0,0.0,4.324091752370198,3.322474956512451,1.3367834091186523,1.7966700236002602,551.0
sum_num_missca11f653,64.52071597178778,0.0,0.0,0.0,0.0,12.834733168284098,2.5669466336568196,621.0
0d1da71f,64.03781831264496,1.369908332824707,0.0,4.443250020345053,0.0,0.0,1.162631670633952,450.0
overall_sum_86ba578b,63.91276822487512,0.0,4.637349923451741,0.0,1.3161249955495198,2.665374994277954,1.723769982655843,544.0
Egg Dropper (Activity)_4020,63.46094985802968,1.3422999382019043,1.7492167154947917,3.2074832916259766,0.0,1.4051583607991536,1.5408316612243653,513.0
overall_mean_d51b1749,63.450974345207214,1.6347750027974446,1.661691665649414,0.0,0.0,8.18073320388794,2.2954399744669596,609.0
Chicken Balancer (Activity),63.39978567759196,0.0,1.4465500513712566,0.0,3.589108467102051,7.658433278401693,2.538818359375,626.0
Happy Camel_4035,63.246128499507904,0.0,0.0,0.0,0.0,0.0,0.0,218.0
All Star Sorting_4070,62.90658410390219,0.0,0.0,0.0,1.6220499674479167,4.740399996439615,1.2724899927775064,471.0
mean1_round_Crystals Rule_max,62.80146686236064,0.0,0.0,2.673708438873291,2.794908364613851,3.278758366902669,1.7494750340779626,557.0
overall_sum_a76029ee,62.76077012221018,0.0,0.0,2.653324921925863,3.880150079727173,23.915299733479817,6.08975494702657,816.0
last_5_sum_num_miss36fa3ebe,62.711295902729034,0.0,0.0,0.0,0.0,3.400491635004679,0.6800983270009359,356.0
Air Show,62.678904950618744,0.0,0.0,3.926591555277507,0.0,6.702066659927368,2.125731643040975,593.0
abandon_cnt_Watering Hole (Activity),62.52823851505916,0.0,0.0,0.0,0.0,0.0,0.0,220.0
Lifting Heavy Things,62.42740339040756,0.0,1.8052582740783691,1.1476750373840332,4.2465667724609375,0.0,1.439900016784668,501.0
0a08139c,62.39226655165355,0.0,3.3336165746053057,2.0249916712443032,1.7834332784016926,3.394499937693278,2.107308292388916,592.0
Dino Dive_4020,61.78185751040776,0.0,0.0,3.0016082127888994,0.0,0.0,0.6003216425577799,347.0
f50fc6c1,58.60956017176311,0.0,0.0,1.3518749872843425,0.0,5.512825012207031,1.3729399998982748,520.0
5c3d2b2f,58.54715657234192,0.0,1.6879250208536785,3.2280333836873374,0.0,1.6693250338236492,1.317056687672933,508.0
mean_num_missf5b8c21a,58.37879367669423,0.0,1.2133917013804119,0.0,4.366724967956543,1.3895333607991536,1.3939300060272217,524.0
532a2afb,58.36067179838817,0.0,0.0,0.0,0.0,1.4178500175476074,0.2835700035095215,299.0
08fd73f3,58.25326641400656,0.0,0.0,1.6675666173299153,1.587000052134196,1.5142416954040527,0.9537616729736328,446.0
12 Monkeys,57.9973907272021,0.0,0.0,0.0,0.0,1.400583267211914,0.2801166534423828,300.0
89aace00,57.12001899878184,0.0,0.0,1.5349082946777344,2.935774962107341,4.2778834501902265,1.7497133413950603,585.0
44cb4907,57.0609313249588,0.0,0.0,0.0,3.7063749631245932,5.2436167399088545,1.7899983406066895,586.0
832735e1,57.031170050303146,0.0,0.0,0.0,0.0,3.4875917434692383,0.6975183486938477,408.0
Magma Peak - Level 2_2000,56.21408224105835,0.0,0.0,0.0,0.0,3.1965249379475913,0.6393049875895183,399.0
Bottle Filler (Activity)_2000,56.128817478815705,0.0,0.0,0.0,0.0,7.228425025939941,1.4456850051879884,555.0
cf82af56,55.98320931196213,1.4140082995096843,1.5612916946411133,1.5384833017985027,0.0,2.8827416102091474,1.4793049812316896,560.0
overall_mean_c189aaf2,55.824933985869094,1.0978833039601643,0.0,24.801174879074097,0.0,2.9852166175842285,5.776854960123698,831.0
Bird Measurer (Assessment)_3120,55.82044315338135,0.0,0.0,2.381108283996582,0.0,0.0,0.4762216567993164,353.0
2081,55.43675263722738,0.0,0.0,0.0,0.0,4.705091555913289,0.9410183111826578,460.0
1af8be29,55.40659737586975,0.0,0.0,0.0,1.7122750282287598,1.5669666926066081,0.6558483441670736,409.0
c952eb01,55.27594417333603,0.0,0.0,1.645383358001709,0.0,17.521416664123535,3.8333600044250487,757.0
Fireworks (Activity)_4070,54.88051573435466,1.35521666208903,0.0,0.0,0.0,5.442475001017253,1.3595383326212567,548.0
Cauldron Filler (Assessment)_3121,54.79523583253224,0.0,0.0,2.6880083878835044,0.0,0.0,0.5376016775767009,378.0
mean_level_37c53127,54.31189910570781,0.0,1.5576666196187336,0.0,2.778108437856038,1.341516653696696,1.1354583422342936,503.0
7ab78247,54.05769811073939,1.3942249615987141,1.944541613260905,0.0,4.99934999148051,6.419983545939129,2.9516200224558515,704.0
abandon_ratio_Fireworks (Activity),53.844478368759155,1.35527499516805,0.0,0.0,0.0,0.0,0.27105499903361,323.0
overall_sum_d06f75b5,53.56626311937968,0.0,15.00551668802897,0.0,3.005849997202555,4.685275077819824,4.53932835261027,798.0
Leaf Leader_2020,53.01876570781072,6.989641507466635,0.0,0.0,0.0,1.4628249804178874,1.6904932975769043,601.0
sum_num_miss3323d7e9,52.78189011414846,1.1710750261942546,0.0,1.5501166979471843,0.0,3.215299924214681,1.187298329671224,528.0
2070,52.53379088640213,2.9511082967122393,0.0,1.1024750073750813,0.0,1.2840166886647542,1.067519998550415,506.0
Egg Dropper (Activity)_4070,52.27927190065384,1.3715416590372722,0.0,3.9104749361673994,0.0,0.0,1.0564033190409343,505.0
2c4e6db0,51.9029301404953,0.0,0.0,1.2015416622161865,0.0,0.0,0.2403083324432373,327.0
overall_sum_895865f3,51.629487574100494,1.5926000277201335,1.6037249565124512,0.0,2.817025025685628,8.162841637929281,2.8352383295694987,708.0
86c924c4,51.59623833497365,0.0,0.0,1.5974082946777344,1.5888999303181965,0.0,0.6372616449991861,426.0
Leaf Leader_4070,51.32522825400034,1.3867416381835938,0.0,0.0,2.7705249786376953,1.6297167142232258,1.157396666208903,540.0
Leaf Leader_3021,51.25670393308003,0.0,0.0,0.0,0.0,0.0,0.0,273.0
9de5e594,51.0667028427124,0.0,0.0,1.4422499338785808,1.3831416765848796,1.5163499514261882,0.8683483123779296,474.0
Pan Balance_4035,50.79620655377706,0.0,0.0,0.0,0.0,7.885658502578735,1.577131700515747,599.0
Happy Camel_2030,50.66198245684306,0.0,0.0,0.0,0.0,4.476183255513509,0.8952366511027018,486.0
2b058fe3,50.572946429252625,0.0,0.0,0.0,0.0,0.0,0.0,277.0
46cd75b4,50.10210736592611,0.0,0.0,1.8215832710266113,3.7190332412719727,6.279733339945475,2.3640699704488117,679.0
Scrub-A-Dub_3020,49.93033816417058,1.3634084065755208,0.0,0.0,0.0,3.043574968973796,0.8813966751098633,490.0
mean1_round_Bubble Bath_max,49.6830571492513,0.0,0.0,0.0,0.0,13.048541863759358,2.6097083727518715,699.0
All Star Sorting_4095,49.26331154505412,0.0,0.0,0.0,4.208008368810018,0.0,0.8416016737620036,485.0
Sandcastle Builder (Activity)_3010,49.221378902594246,0.0,0.0,0.0,0.0,1.9678583145141602,0.393571662902832,384.0
Pan Balance_3120,49.14187010129292,0.0,0.0,0.0,0.0,3.042391777038574,0.6084783554077149,435.0
overall_mean_c1cac9a2,48.59569929043452,0.0,2.674766699473063,0.0,0.0,1.3752166430155437,0.8099966684977213,480.0
Slop Problem,48.5136901140213,1.2144333521525066,1.3291083176930745,0.0,0.0,9.93667483329773,2.496043300628662,698.0
Chow Time_4010,48.49772506952285,0.0,0.0,0.0,2.2143333752950034,1.2454749743143718,0.691961669921875,459.0
2230fab4,48.34370024998982,0.0,0.0,0.0,1.4333000183105469,0.0,0.28666000366210936,355.0
Mushroom Sorter (Assessment)_3110,48.06828236579895,0.0,0.0,0.0,0.0,1.9520583152770996,0.3904116630554199,392.0
sum_num_missb012cd7f,48.06267098585764,14.53559160232544,2.8882166544596357,6.904791673024496,0.0,4.669950008392334,5.799709987640381,870.0
4a09ace1,48.06050596634547,0.0,0.0,0.0,0.0,1.2500250339508057,0.25000500679016113,348.0
All Star Sorting_3020,47.791673481464386,0.0,0.0,0.0,0.0,0.0,0.0,285.0
a44b10dc,47.70368244250615,0.0,0.0,0.0,1.5567584037780762,1.2441500027974446,0.5601816813151042,434.0
Pan Balance,47.68564995129903,0.0,1.6376500129699707,0.0,0.0,0.0,0.3275300025939941,376.0
56817e2b,47.51146284739177,0.0,0.0,0.0,1.5165665944417317,0.0,0.30331331888834634,371.0
9ce586dd,47.00703420241674,1.3012499809265137,0.0,0.0,1.1421666940053303,7.442316691080729,1.9771466732025147,663.0
f6947f54,46.854477763175964,0.0,0.0,0.0,0.0,0.0,0.0,291.0
c58186bf,46.64784610271454,0.0,0.0,0.0,0.0,1.3365249633789062,0.26730499267578123,363.0
Tree Top City - Level 1_2000,46.09450876712799,0.0,0.0,0.0,0.0,1.680799961090088,0.33615999221801757,394.0
overall_sum_d38c2fd7,44.931136627992,1.7077500025431316,0.0,2.029616673787435,0.0,0.0,0.7474733352661133,499.0
cb6010f8,44.85576911767324,0.0,0.0,0.0,0.0,0.0,0.0,304.0
55115cbd,44.67798990011215,0.0,1.5347166061401367,0.0,4.898758411407471,2.1727582613627114,1.7212466557820636,652.0
2a444e03,44.572182297706604,4.524049917856852,1.6300500233968098,2.2610249519348145,0.0,6.302000045776367,2.9434249877929686,763.0
804ee27f,44.51506775617599,0.0,0.0,0.0,5.7628583908081055,3.4312915802001953,1.8388299942016602,664.0
Fireworks (Activity)_4030,44.503611942132316,0.0,0.0,0.0,0.0,0.0,0.0,305.0
Bird Measurer (Assessment)_2010,44.439199447631836,0.0,0.0,0.0,0.0,0.0,0.0,306.0
160654fd,44.26994186639786,0.0,2.7814499537150064,1.4367249806722004,0.0,7.500400066375732,2.3437150001525877,710.0
overall_sum_c1cac9a2,44.115981558958694,1.5279165903727214,1.6592167218526204,0.0,0.0,0.0,0.6374266624450684,478.0
00c73085,43.876723289489746,0.0,0.0,1.5807584126790364,0.0,6.084799925486246,1.5331116676330565,636.0
Costume Box,43.336080849170685,0.0,0.0,0.0,1.3710166613260906,4.474033196767171,1.1690099716186524,594.0
Welcome to Lost Lagoon!_2000,43.32666997114818,0.0,0.0,0.0,3.068816661834717,0.0,0.6137633323669434,481.0
Rulers_2000,42.78156117598216,0.0,0.0,0.0,0.0,0.0,0.0,319.0
last_5_sum_num_missb012cd7f,42.552432735761,1.5772666931152344,0.0,3.3769501050313315,0.0,2.839616696039836,1.5587666988372804,648.0
63f13dd7,42.52335254351298,0.0,0.0,0.0,0.0,3.5325417518615723,0.7065083503723144,514.0
Chest Sorter (Assessment)_3120,42.38124990463257,0.0,0.0,0.0,1.651841640472412,1.2489750385284424,0.5801633358001709,482.0
3d0b9317,42.11200149854024,0.0,0.0,0.0,3.52376651763916,0.0,0.704753303527832,519.0
Leaf Leader_3121,42.038692355155945,0.0,0.0,0.0,0.0,1.1546416282653809,0.23092832565307617,401.0
count_assessment_diff_assessment,41.8470858335495,1.5060666402180989,1.622141679128011,1.2413749694824219,0.0,4.446341673533121,1.7631849924723304,672.0
Cart Balancer (Assessment)_3021,41.82753908634186,0.0,0.0,0.0,1.418375015258789,0.0,0.2836750030517578,422.0
5000,41.71369449297587,2.30454158782959,0.0,4.778916676839192,1.4495666821797688,3.2689666748046875,2.3603983243306477,733.0
7040c096,41.644415179888405,0.0,0.0,0.0,0.0,0.0,0.0,331.0
28520915,41.487324039141335,0.0,0.0,1.4982582728068035,0.0,1.773966630299886,0.6544449806213379,511.0
923afab1,41.4275185863177,0.0,1.2791249752044678,1.1338500181833904,0.0,1.5767416954040527,0.7979433377583822,552.0
Watering Hole (Activity)_3110,41.34600750605266,0.0,0.0,0.0,3.015500068664551,1.524549961090088,0.9080100059509277,574.0
Tree Top City - Level 3_2000,41.28636840979258,0.0,0.0,0.0,0.0,2.7625999450683594,0.5525199890136718,489.0
Dino Drink_2020,40.97286919752757,0.0,0.0,0.0,0.0,2.873075008392334,0.5746150016784668,497.0
overall_sum_c189aaf2,40.76431073745092,0.0,1.3369417190551758,1.3577666282653809,1.8005916277567546,49.86454168955485,10.871968332926432,998.0
Happy Camel_4045,40.720759093761444,0.0,0.0,1.4267582893371582,0.0,4.6767168045043945,1.2206950187683105,619.0
Watering Hole (Activity)_4020,40.71909485260645,0.0,0.0,1.1453166802724202,0.0,4.702658335367838,1.1695950031280515,616.0
Dino Drink_3010,40.59910937150319,0.0,0.0,0.0,0.0,4.675016721089681,0.9350033442179362,582.0
Leaf Leader_2030,40.519405245780945,0.0,0.0,0.0,0.0,0.0,0.0,336.0
709b1251,40.40696664651235,0.0,0.0,1.6484500567118328,0.0,0.0,0.32969001134236653,438.0
e694a35b,40.03701756397883,2.004816691080729,0.0,1.4588416417439778,0.0,0.0,0.6927316665649415,543.0
mean_level_37c53127_max,39.938979268074036,0.0,4.371291637420654,1.141391674677531,2.9644749959309897,0.0,1.695431661605835,681.0
All Star Sorting_3010,39.783290664354965,1.4312416712443035,0.0,0.0,0.0,0.0,0.2862483342488607,430.0
Bird Measurer (Assessment)_2020,39.707410315672554,0.0,2.2486583391825357,0.0,0.0,1.651091734568278,0.7799500147501627,563.0
14de4c5d,39.61058119932811,1.8164000511169434,0.0,1.2771750291188557,0.0,5.032608270645142,1.625236670176188,673.0
84b0e0c8,39.4504189491272,2.182433287302653,7.896158377329508,0.0,0.0,0.0,2.015718332926432,713.0
a7640a16,38.81652760505676,0.0,0.0,0.0,0.0,3.399574915568034,0.6799149831136069,550.0
de26c3a6,38.703143199284874,0.0,0.0,0.0,0.0,1.1718083222707112,0.23436166445414225,427.0
Pan Balance_3020,38.29598027467728,0.0,0.0,0.0,0.0,0.0,0.0,349.0
Magma Peak - Level 1_2000,38.27212435007095,0.0,1.49809996287028,0.0,0.0,0.0,0.299619992574056,451.0
4d911100,38.048815846443176,0.0,0.0,0.0,0.0,4.873766740163168,0.9747533480326336,608.0
d02b7a8e,38.03151935338974,0.0,0.0,1.5492083231608074,0.0,0.0,0.30984166463216145,456.0
05ad839b,37.864015897115074,0.0,0.0,0.0,0.0,0.0,0.0,352.0
5de79a6a,37.718670109907784,0.0,1.5698000590006511,0.0,0.0,3.1339333852132163,0.9407466888427735,604.0
3edf6747,37.71234679222107,0.0,0.0,0.0,0.0,1.6572333971659343,0.33144667943318684,461.0
Bird Measurer (Assessment)_4030,37.69171170393626,0.0,0.0,0.0,0.0,0.0,0.0,354.0
Happy Camel_3021,37.62886174519856,0.0,0.0,0.0,0.0,4.354483286539714,0.8708966573079427,591.0
d45ed6a1,37.276157538096115,0.0,0.0,0.0,1.9217832883199055,0.0,0.3843566576639811,479.0
155f62a4,37.09370422363281,0.0,0.0,0.0,0.0,0.0,0.0,359.0
e79f3763,37.01567602157593,0.0,0.0,0.0,0.0,2.367958386739095,0.47359167734781904,510.0
Balancing Act,36.9432825644811,2.1118083000183105,0.0,0.0,0.0,1.383691628774007,0.6990999857584634,573.0
last_5_sum_num_miss00c73085,36.73685995737712,0.0,0.0,9.279158274332682,0.0,2.9801749388376875,2.451866642634074,777.0
last_5_sum_num_miss3323d7e9,36.689335922400154,1.599774996439616,1.525499979654948,0.0,1.5308082898457844,0.0,0.9312166531880697,614.0
7d093bf9,36.470859030882515,0.0,0.0,0.0,0.0,1.1550250053405762,0.23100500106811522,449.0
7525289a,36.37938324610392,0.0,0.0,0.0,0.0,1.4873332977294922,0.29746665954589846,468.0
Dino Drink_4030,36.35601564248403,0.0,0.0,1.0930416584014893,0.0,0.0,0.21860833168029786,445.0
Pan Balance_4100,36.34849099318186,1.2499749660491943,0.0,0.0,0.0,1.667441685994466,0.583483330408732,554.0
Chest Sorter (Assessment)_3021,36.164874871571854,0.0,0.0,0.0,0.0,0.0,0.0,373.0
Dino Dive_4070,35.78313938776652,0.0,0.0,0.0,2.0043333371480307,0.0,0.40086666742960614,502.0
"Heavy, Heavier, Heaviest",35.71346998214722,0.0,0.0,0.0,0.0,1.3261583646138508,0.26523167292277017,464.0
3d63345e,35.711739122867584,0.0,1.349850018819173,0.0,0.0,5.52061653137207,1.3740933100382486,674.0
Cauldron Filler (Assessment)_4030,35.55271335442861,0.0,0.0,0.0,0.0,0.0,0.0,379.0
Chest Sorter (Assessment)_4100,35.290341794490814,0.0,0.0,0.0,0.0,0.0,0.0,385.0
Bird Measurer (Assessment)_3110,35.02637835343679,0.0,1.5571916898091633,0.0,0.0,3.743100007375081,1.0600583394368488,641.0
e37a2b78,35.006814797719315,0.0,0.0,0.0,0.0,0.0,0.0,388.0
f3cd5473,34.66934414704641,0.0,0.0,0.0,0.0,2.8058749039967856,0.5611749807993571,564.0
Scrub-A-Dub_2081,34.61355988184611,0.0,0.0,1.1873833338419597,0.0,2.5936582883199057,0.7562083244323731,600.0
Happy Camel_2083,34.49777925014496,0.0,0.0,0.0,0.0,6.578891754150391,1.3157783508300782,678.0
Chicken Balancer (Activity)_4070,34.48279921213786,0.0,0.0,1.7064833641052246,0.0,6.9953083992004395,1.7403583526611328,726.0
Tree Top City - Level 2_2000,34.255198399225876,0.0,0.0,0.0,1.2779250144958496,1.3968750635782878,0.5349600156148275,562.0
6f4adc4b,34.07392569382985,1.4759499231974285,0.0,1.3932584126790364,0.0,1.850849946339925,0.9440116564432779,631.0
77ead60d,33.78161164124807,0.0,0.0,0.0,0.0,0.0,0.0,405.0
15f99afc,33.41248186429342,0.0,0.0,0.0,0.0,1.3631666501363118,0.27263333002726237,494.0
last_5_sum_num_missf6947f54,33.10937909285228,0.0,0.0,1.1082250277201335,0.0,0.0,0.22164500554402672,477.0
47efca07,32.88266601165136,0.0,1.8249249458312988,0.0,0.0,0.0,0.36498498916625977,530.0
Dino Dive_3110,32.77989180882771,0.0,0.0,1.3191083272298176,0.0,1.3294583161671956,0.5297133286794027,577.0
250513af,32.2921581864357,1.407533327738444,0.0,0.0,0.0,0.0,0.28150666554768883,509.0
77261ab5,32.255489349365234,0.0,0.0,0.0,4.145699977874756,1.6454416910807292,1.158228333791097,676.0
Chicken Balancer (Activity)_3010,32.21245578924815,0.0,1.7795333862304688,3.5375000635782876,3.128591537475586,4.9388500054677325,2.676894998550415,818.0
Cauldron Filler (Assessment)_4025,32.16965981324513,0.0,0.0,0.0,0.0,0.0,0.0,425.0
4031,32.12319000562032,1.548141638437907,0.0,0.0,0.0,1.5337917009989421,0.6163866678873698,596.0
7f0836bf,32.07658338546753,0.0,2.2316416104634604,2.978508234024048,1.8730166753133137,1.662958304087321,1.7492249647776288,748.0
71fe8f75,31.953403294086456,0.0,0.0,1.7769083976745605,1.6000000635782878,1.1943999926249187,0.9142616907755535,647.0
d3f1e122,31.509878595670067,0.0,0.0,0.0,1.6910084088643391,1.8526166280110676,0.7087250073750814,618.0
3ccd3f02,31.360976020495094,0.0,0.0,0.0,1.4305583635965984,3.028533299763997,0.8918183326721192,649.0
All Star Sorting_4020,31.198599139849343,1.419633388519287,0.0,12.631091356277466,1.6130332946777344,0.0,3.1327516078948974,852.0
Bottle Filler (Activity)_3110,30.912417491277058,0.0,0.0,0.0,0.0,1.3402833938598633,0.26805667877197265,525.0
45d01abe,30.622823874155678,0.0,0.0,0.0,0.0,0.0,0.0,433.0
Dino Drink_4070,30.474805871645607,0.0,1.5535000165303547,0.0,1.4083250363667805,2.9912999471028647,1.190625,697.0
Air Show_3110,30.295878549416855,0.0,2.4853083292643228,0.0,0.0,1.7511000633239746,0.8472816785176593,653.0
5be391b5,30.277328332265217,0.0,1.2328583399454753,1.3640166918436687,1.281766653060913,1.5381916364034016,1.0833666642506918,685.0
7961e599,29.99309265613556,1.424050013224284,1.4255916277567546,0.0,0.0,1.5196083386739094,0.8738499959309897,660.0
overall_sum_5a848010,29.947586695353188,0.0,0.0,0.0,0.0,0.0,0.0,442.0
Sandcastle Builder (Activity)_4020,29.812088131904602,0.0,0.0,0.0,0.0,0.0,0.0,447.0
1575e76c,29.690842489401504,0.0,0.0,1.025350014368693,0.0,1.435933272043864,0.49225665728251145,595.0
25fa8af4,29.058645844459534,0.0,0.0,0.0,0.0,2.7204917271931968,0.5440983454386393,615.0
Bird Measurer (Assessment)_4100,28.92661241690318,0.0,0.0,0.0,0.0,0.0,0.0,457.0
Happy Camel_4020,28.115196029345192,0.0,0.0,0.0,0.0,0.0,0.0,465.0
3dcdda7f,27.988549967606865,0.0,0.0,0.0,1.2116083304087322,4.873674949010213,1.217056655883789,724.0
All Star Sorting_2030,27.90405762195587,1.8252417246500652,0.0,1.3294250170389812,0.0,1.1905333201090496,0.8690400123596191,677.0
Pan Balance_3121,27.50396764278412,0.0,0.0,0.0,0.0,0.0,0.0,472.0
9e6b7fb5,27.488131880760193,0.0,1.5567332903544109,0.0,0.0,0.0,0.3113466580708822,583.0
28ed704e,27.354877710342407,0.0,0.0,0.0,0.0,0.0,0.0,473.0
sum1_round_Pan Balance_max,27.284769654273987,0.0,0.0,0.0,0.0,0.0,0.0,475.0
